
##### Table #####,Adventure
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
仔細觀察普吉的反應，或許可找到能幫助通關的線索。,仔细观察普吉的反应，或许可找到能帮助通关的线索。
仔細觀察普吉的反應，或許可找到能幫助通關的線索。,仔细观察普吉的反应，或许可找到能帮助通关的线索。
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗了，不妨換個策略思維，或變更隊伍組合並提升等級後再挑戰吧！,战斗失败了，不妨换个策略思维，或变更队伍组合并提升等级后再挑战吧！
戰鬥失敗、飽食度或精神值歸零都會導致探索失敗，不妨換個策略思維，或攜帶更多生存物品再來探險吧！,战斗失败、饱食度或精神值归零都会导致探索失败，不妨换个策略思维，或携带更多生存物品再来探险吧！
戰鬥失敗、飽食度或精神值歸零都會導致探索失敗，不妨換個策略思維，或攜帶更多生存物品再來探險吧！,战斗失败、饱食度或精神值归零都会导致探索失败，不妨换个策略思维，或携带更多生存物品再来探险吧！
戰鬥失敗、飽食度或精神值歸零都會導致探索失敗，不妨換個策略思維，或攜帶更多生存物品再來探險吧！,战斗失败、饱食度或精神值归零都会导致探索失败，不妨换个策略思维，或携带更多生存物品再来探险吧！
戰鬥失敗、飽食度或精神值歸零都會導致探索失敗，不妨換個策略思維，或攜帶更多生存物品再來探險吧！,战斗失败、饱食度或精神值归零都会导致探索失败，不妨换个策略思维，或携带更多生存物品再来探险吧！
##### Table #####,GashaponPacks
ChineseSimplified,English
String,String
##### Data #####
万象赋魂,Million Infuse
"滑动魂能结晶将角色的记忆注入其中，制造新的灵魂书签，与各色英雄相遇吧！
※ 十连抽至少获得一名共鸣一阶角色","Infuse their memories into the Character Minerals. Create a new Soul Bookmark and meet the colorful characters!
※R Character Guaranteed for 10x Infuse"
起源赋魂,Origin Infuse
"滑动魂能结晶将角色的记忆注入其中，制造新的灵魂书签，与各色英雄相遇吧！
※ 进行十连赋魂时，可额外获得2个起源魂石","Infuse their memories into the Character Minerals. Create a new Soul Bookmark and meet the colorful characters!
※Get 2 additional Origin Stones for 10x Infuse"
勇士赋魂,Warrior's Infuse
刃的取得机率大幅提升，还有机会抽到共鸣三阶的刃。,Dagger Drop Rate Up! Chance to get Tier SSR Dagger!
酋长赋魂,Chieftain's Infuse
