
##### Table #####,Adventure
n0038c1_42_P1,本角色受到攻擊後，若非血量歸零則自動回滿血。
n0038c1_42_P2,本角色因攻擊技能受到傷害時，敵方全體受到相同的傷害；此傷害為基礎攻擊，但不視為攻擊效果。
n0038c1_42_P3,被攻擊時，無視所有非破甲攻擊的傷害效果。
h0054c3_25_P1,本角色攻擊技能受到極大強化。
h0054c3_25_P2,本角色免疫所有來自玩家的傷害。
b0118c3_7_P1,本角色具有弱化時，受到具有減傷的角色攻擊獲得永久暈眩。
n0038c1_43_P1,本角色在每個玩家結束回合時，若未受到最大血量10%以上傷害，則獲得最大血量10%治療，若受到最大血量20%以上傷害，則治療自身最大血量。
b0095c2_9_P1,本角色在每個玩家結束回合時，若在該玩家回合未受到攻擊則呼叫同伴。
t0009c3_12_P1,本角色在每個玩家結束回合時，若在該玩家回合未受到攻擊則擊殺玩家首位。
b0049c3_10_P1,本角色不會受到魂芯技能傷害。
n0038c1_44_P1,具有嘲諷狀態角色受到攻擊後觸發自身四魂技能，下個回合開始前不會重複觸發。
n0038c1_44_P2,敵方回合結束時，本石碑落單會自我毀滅，反之擊殺所有玩家角色。
n3284c4_13_P1,本角色在每個玩家結束回合時，若該回合受到最大血量30%以上傷害，則自爆並擊殺所有玩家角色。
e0016c3_18_P1,本角色免疫所有來自玩家的傷害。
e0016c3_18_P2,玩家回合結束時，扣除玩家所施展與觸發的技能魂芯數的血量，若扣除血量超過本角色原有血量，則擊殺所有玩家角色。
t3586c4_P2,本角色身邊圍繞著難以解釋的力量。
t3586c4_equip_2_P2,本角色身邊圍繞著難以解釋的力量。
h0235s5_enemy_1_P1,你不能戰勝這個敵人。
char_h0179_ExtraBuff_Lv1,每個我方回合開始時，艾斯獲得隨機1種正面狀態。
char_h0179_ExtraBuff_Lv2,每個我方回合開始時，艾斯獲得隨機2種正面狀態。
char_h0179_ExtraBuff_Lv3,每個我方回合開始時，艾斯獲得隨機3種正面狀態。
char_h0179_ExtraBuff_Lv4,每個我方回合開始時，艾斯獲得隨機4種正面狀態。
char_h0179_ExtraBuff_Lv5,每個我方回合開始時，艾斯獲得隨機5種正面狀態。
char_h0179_BonusAttack_Lv1,艾斯身上每個正面狀態使自身的技能效果提升5%。
char_h0179_BonusAttack_Lv2,艾斯身上每個正面狀態使自身的技能效果提升10%。
char_h0179_BonusAttack_Lv3,艾斯身上每個正面狀態使自身的技能效果提升20%。
char_h0179_BonusAttack_Lv4,艾斯身上每個正面狀態使自身的技能效果提升30%。
char_h0179_BonusAttack_Lv5,艾斯身上每個正面狀態使自身的技能效果提升40%。
char_h0179_BonusAttack_Lv6,艾斯身上每個正面狀態使自身的技能效果提升50%。
char_h0179_BonusAttack_Lv7,艾斯身上每個正面狀態使自身的技能效果提升60%。
char_h0179_BuffAdd_Lv2,艾斯身上每個正面狀態使自身的技能效果提升5%。
char_h0179_BuffAdd_Lv3,"每個我方回合開始時，艾斯獲得隨機1種正面狀態。
艾斯身上每個正面狀態使自身的技能效果提升5%。"
char_h0179_BuffAdd_Lv4,"每個我方回合開始時，艾斯獲得隨機1種正面狀態。
艾斯身上每個正面狀態使自身的技能效果提升10%。"
char_h0179_BuffAdd_Lv5,"每個我方回合開始時，艾斯獲得隨機2種正面狀態。
艾斯身上每個正面狀態使自身的技能效果提升10%。"
char_h0179_BuffAdd_Lv6,"每個我方回合開始時，艾斯獲得隨機2種正面狀態。
艾斯身上每個正面狀態使自身的技能效果提升20%。"
char_h0179_BuffAdd_Lv7,"每個我方回合開始時，艾斯獲得隨機2種正面狀態。
艾斯身上每個正面狀態使自身的技能效果提升30%。"
char_h0179_BuffAdd_Lv8,"每個我方回合開始時，艾斯獲得隨機3種正面狀態。
艾斯身上每個正面狀態使自身的技能效果提升40%。"
char_h0179_BuffAdd_Lv9,"每個我方回合開始時，艾斯獲得隨機3種正面狀態。
艾斯身上每個正面狀態使自身的技能效果提升50%。"
char_h0179_BuffAdd_Lv10,"每個我方回合開始時，艾斯獲得隨機3種正面狀態。
艾斯身上每個正面狀態使自身的技能效果提升60%。"
char_h0179_BuffAdd_Lv11,"每個我方回合開始時，艾斯獲得隨機4種正面狀態。
艾斯身上每個正面狀態使自身的技能效果提升60%。"
char_h0179_BuffAdd_Lv12,"每個我方回合開始時，艾斯獲得隨機5種正面狀態。
艾斯身上每個正面狀態使自身的技能效果提升60%。"
char_h0190_Buff1_Lv1,第1個玩家回合開始時，黑位施展2魂技能。
char_h0190_Buff1_Lv2,第1個玩家回合開始時，白位、黑位施展2魂技能。
char_h0190_Buff1_Lv3,第1個玩家回合開始時，白位、金位、黑位施展2魂技能。
char_h0190_Buff1_Lv4,第1個玩家回合開始時，白位、金位、黑位施展2魂技能，第1個玩家回合時我方角色的技能效果提升30%。
char_h0190_Buff2_Lv1,"$INFO:(char_h0190_Buff2,(10))"
char_h0190_Buff2_Lv2,"$INFO:(char_h0190_Buff2,(20))"
char_h0190_Buff2_Lv3,"$INFO:(char_h0190_Buff2,(30))"
char_h0190_Buff2_Lv4,"$INFO:(char_h0190_Buff2,(40))"
char_h0190_Buff2_Lv5,"$INFO:(char_h0190_Buff2,(50))"
char_h0190_Buff2_Lv6,"$INFO:(char_h0190_Buff2,(60))"
t3539c4_3_story_P1,不耐煩：自身回合結束時增加1層，5層時本角色對敵人造成極高傷害，行動時歸零。
t3539c4_3_story_P2,招待：本角色行動時增加1層招待。自身回合結束時若有4層招待，本角色撤退並消除所有魂芯上的暈眩。
h3463c3_5_story_P1,本角色行動時賦予泡湯客2層不耐煩。
h3463c3_6_story_P1,本角色行動時賦予泡湯客2層不耐煩。
h3564c3_3_story_P1,本角色優先攻擊同伴且傷害極高。
h3564c3_3_story_P2,本角色只受到同伴或四魂技能的傷害。
t3539c4_2_story_P1,本角色有同伴時，受到的攻擊技能效果降低50%。
char_t0189_Buff1_Lv1,每個玩家回合開始時，獲得1顆具有撕裂的黑色魂芯。
char_t0189_Buff1_Lv2,每個玩家回合開始時，獲得2顆具有撕裂的黑色魂芯。
char_t0189_Buff1_Lv3,每個玩家回合開始時，獲得3顆具有撕裂的黑色魂芯。
char_t0189_Buff1_Lv4,每個玩家回合開始時，獲得4顆具有撕裂的黑色魂芯。
char_t0189_Buff1_Lv5,每個玩家回合開始時，獲得6顆具有撕裂的黑色魂芯。
char_t0189_Buff2_Lv1,操作區中每顆具有撕裂的魂芯使堯的技能效果額外增加5%
char_t0189_Buff2_Lv2,操作區中每顆具有撕裂的魂芯使堯的技能效果額外增加10%
char_t0189_Buff2_Lv3,操作區中每顆具有撕裂的魂芯使堯的技能效果額外增加20%
char_t0189_Buff2_Lv4,操作區中每顆具有撕裂的魂芯使堯的技能效果額外增加30%
char_t0189_Buff2_Lv5,操作區中每顆具有撕裂的魂芯使堯的技能效果額外增加40%
char_t0189_Buff2_Lv6,操作區中每顆具有撕裂的魂芯使堯的技能效果額外增加50%
t3452c4_2_story_P1,本角色受到血量不滿角色攻擊立即行動一次。
t3452c4_2_story_P2,本角色不會受到血量不滿角色的攻擊傷害。
t3466c4_story_P1,本角色在回合結束落單時逃跑。
b3431c3_4_P1,本角色受傷則本關卡視為失敗，撐過10回合且本角色血量全滿則通關。
ImmuneToRegeneration,沒有再生的角色無法對本角色造成有效的傷害。
ImmuneToWarfare,沒有戰意的角色無法對本角色造成有效的傷害。
t3634c4_1_P1,本角色在所有隊友被擊倒時會進行撤退。
t3634c4_1_P2,每個玩家回合開始時，觸發戰之介的一魂技能。
t3430c4_5_P1,本角色無視玩家場上所有不具有三層怒氣角色的技能效果。
char_t0187_Buff1_Lv1,當目標的血量上限超過戰之介血量的4倍時，戰之介技能效果增加50%。
char_t0187_Buff1_Lv2,當目標的血量上限超過戰之介血量的4倍時，戰之介技能效果增加100%。
char_t0187_Buff1_Lv3,當目標的血量上限超過戰之介血量的3倍時，戰之介技能效果增加100%。
char_t0187_Buff1_Lv4,當目標的血量上限超過戰之介血量的3倍時，戰之介技能效果增加150%。
char_t0187_Buff1_Lv5,當目標的血量上限超過戰之介血量的2倍時，戰之介技能效果增加150%。
char_t0187_Buff2_Lv1,戰鬥開始時，金位角色施展一次一魂技能。
char_t0187_Buff2_Lv2,戰鬥開始時，金位角色施展一次二魂技能。
char_t0187_Buff2_Lv3,戰鬥開始時，金位角色施展一次一魂與二魂技能。
char_t0187_Buff2_Lv4,戰鬥開始時，金位角色施展兩次二魂技能。
char_t0187_Buff2_Lv5,戰鬥開始時，金位角色施展一次四魂技能。
char_t0187_Buff3_Lv1,當戰之介施展技能後，左側獲得1顆金色魂芯。
char_t0187_Buff3_Lv2,當戰之介施展技能後，左側獲得2顆金色魂芯。
char_t0187_Buff3_Lv3,當戰之介施展技能後，左側獲得3顆金色魂芯。
char_t0187_Buff3_Lv4,當戰之介施展技能後，左側獲得4顆金色魂芯。
t0188s4_2_story_P1,暫時清醒：行動時攻擊魅蝶。
char_t0188_Buff1_Lv1,金位角色的一魂技能效果提升10%。
char_t0188_Buff1_Lv2,金位與黑位角色的一魂技能效果提升10%。
char_t0188_Buff1_Lv3,金位與黑位角色的一魂技能效果提升20%。
char_t0188_Buff1_Lv4,金位與黑位角色的一魂技能效果提升25%。
char_t0188_Buff1_Lv5,金位與黑位角色的一魂技能效果提升30%。
char_t0188_Buff2_Lv1,當千雪施展技能時，將左側1個非白色魂芯轉成白色魂芯。
char_t0188_Buff2_Lv2,當千雪施展技能時，將左側2個非白色魂芯轉成白色魂芯。
char_t0188_Buff2_Lv3,當千雪施展技能時，將左側2個非白色魂芯轉成白色領袖魂芯。
char_t0188_Buff3_Lv1,戰鬥開始時，金位角色施展一次一魂技能。
char_t0188_Buff3_Lv2,戰鬥開始時，金位與黑位角色施展一次一魂技能。
char_t0188_Buff3_Lv3,戰鬥開始時，金位與黑位角色分別施展兩次與一次一魂技能。
char_t0188_Buff3_Lv4,戰鬥開始時，金位與黑位角色施展兩次一魂技能。
t3450c4_story_P1,受千雪喚醒後行動會改為攻擊魅蝶。
t3452c4_4_story_P1,受千雪喚醒後行動會改為攻擊魅蝶。
t3449c4_2_story_P1,受千雪喚醒後行動會改為攻擊魅蝶。
t3640c4_story_P1,魅惑修行者並減少行動冷卻時間，使他們在行動時攻擊千雪。
t3640c4_1_story_P1,行動時會賦予隨機顏色的全部魂芯密鑰，請消除全部擁有密鑰狀態的魂芯通關。
h0186s4_1_story_P1,自身回合開始時，本角色消耗1層自身的金錢，更改推銷的商品。
h0186s4_1_story_P2,本角色使用魂芯時，根據使用的魂芯數量獲得金錢。
h0186s4_1_story_money,【金錢】：使用魂芯技能時獲得相應金錢，最高99層，離開戰鬥時不會消失。
char_h0186_Buff1_Lv1,每個玩家回合開始時，將左側1個非白色魂芯轉成白色魂芯
char_h0186_Buff1_Lv2,每個玩家回合開始時，將左側2個非白色魂芯轉成白色魂芯
char_h0186_Buff1_Lv3,每個玩家回合開始時，將左側2個非白色魂芯轉成有再生的白色魂芯
char_h0186_Buff2_Lv1,戰鬥開始時，羋羋施展一次一魂技能
char_h0186_Buff2_Lv2,戰鬥開始時，羋羋施展一次一魂與四魂技能
char_h0186_Buff2_Lv3,戰鬥開始時，羋羋獲得3層金錢並施展一次一魂與四魂技能
char_h0186_Buff3_Lv1,羋羋的四魂技能效果提升10%
char_h0186_Buff3_Lv2,羋羋的四魂技能效果提升15%
char_h0186_Buff3_Lv3,羋羋的四魂技能效果提升20%
char_h0186_Buff3_Lv4,羋羋的四魂技能效果提升25%
char_h0186_Buff3_Lv5,羋羋的四魂技能效果提升30%
char_t0180_Buff1_Lv1,我方場上角色施展技能時，操作區每1個有正面狀態的魂芯提升10%技能效果，最高提升40%
char_t0180_Buff1_Lv2,我方場上角色施展技能時，操作區每1個有正面狀態的魂芯提升10%技能效果，最高提升50%
char_t0180_Buff1_Lv3,我方場上角色施展技能時，操作區每1個有正面狀態的魂芯提升10%技能效果，最高提升60%
char_t0180_Buff1_Lv4,我方場上角色施展技能時，操作區每1個有正面狀態的魂芯提升10%技能效果，最高提升70%
char_t0180_Buff1_Lv5,我方場上角色施展技能時，操作區每1個有正面狀態的魂芯提升10%技能效果，最高提升80%
char_t0180_Buff2_Lv1,當梨花施展技能時，將左側1個非白色魂芯轉成白色魂芯
char_t0180_Buff2_Lv2,當梨花施展技能時，將左側2個非白色魂芯轉成白色魂芯
char_t0180_Buff2_Lv3,當梨花施展技能時，將左側2個非白色魂芯轉成有領袖的白色魂芯
char_t0180_Buff3_Lv1,戰鬥開始時，梨花施展一次一魂技能
char_t0180_Buff3_Lv2,戰鬥開始時，梨花施展一次一魂與二魂技能
char_t0180_Buff3_Lv3,戰鬥開始時，梨花施展一次二魂與四魂技能
xmas20_show,假面的威能：本角色於回合開始時完全治癒，沒有假面的威能時立即死亡。
xmas20_show2,假面的威能：本角色於回合開始時完全治癒，沒有假面的威能時立即死亡。
xmas20_10mask,通過這波戰鬥後，玩家在關卡結束時獲得10個奢華變裝假面，無法被公主摘下。
xmas20_player_buff,被有正面狀態的玩家角色攻擊，玩家在關卡結束時獲得1個奢華變裝假面並移除1層假面的威能。
xmas20_enemy_debuff,帶有負面狀態時被玩家角色攻擊，玩家在關卡結束時獲得1個奢華變裝假面並移除1層假面的威能。
xmas20_player_100hp,被血量全滿的玩家角色攻擊，玩家在關卡結束時獲得2個奢華變裝假面並移除1層假面的威能。
xmas20_player_shield,被有護盾的玩家角色攻擊，玩家在關卡結束時獲得1個奢華變裝假面並移除1層假面的威能。
xmas20_enemy_0shield,沒有護盾時，玩家在關卡結束時獲得1個奢華變裝假面並移除1層假面的威能。
xmas20_player_taunt,被有嘲諷的玩家角色攻擊，玩家在關卡結束時獲得3個奢華變裝假面並移除1層假面的威能。
xmas20_player_fullshield,被護盾值全滿的玩家角色攻擊，玩家在關卡結束時獲得3個奢華變裝假面並移除1層假面的威能。
xmas20_player_basatk,被玩家角色基礎攻擊時，玩家在關卡結束時獲得1個奢華變裝假面並移除1層假面的威能。
